34.300000	0.143149	0.181370
34.400000	0.143030	0.181489
34.500000	0.142892	0.181627
34.600000	0.142735	0.181784
34.700000	0.142559	0.181960
34.800000	0.142363	0.182156
34.900000	0.142149	0.182370
35.000000	0.141917	0.182602
35.100000	0.141668	0.182851
35.200000	0.141402	0.183117
35.300000	0.141122	0.183397
35.400000	0.140828	0.183691
35.500000	0.140522	0.183997
35.600000	0.140206	0.184313
35.700000	0.139882	0.184637
35.800000	0.139551	0.184968
35.900000	0.139216	0.185303
36.000000	0.138880	0.185639
36.100000	0.138544	0.185975
36.200000	0.138213	0.186306
36.300000	0.137888	0.186631
36.400000	0.137576	0.186943
36.500000	0.137278	0.187240
36.600000	0.137001	0.187518
36.700000	0.136747	0.187771
36.800000	0.136522	0.187997
36.900000	0.136329	0.188190
37.000000	0.136172	0.188347
37.100000	0.136053	0.188466
37.200000	0.135976	0.188543
37.300000	0.135943	0.188576
37.400000	0.135954	0.188565
37.500000	0.136012	0.188506
37.600000	0.136118	0.188401
37.700000	0.136270	0.188249
37.800000	0.136469	0.188050
37.900000	0.136715	0.187804
38.000000	0.137005	0.187514
38.100000	0.137338	0.187180
38.200000	0.137712	0.186807
38.300000	0.138121	0.186398
38.400000	0.138563	0.185956
38.500000	0.139032	0.185487
38.600000	0.139521	0.184998
38.700000	0.140023	0.184496
38.800000	0.140532	0.183987
38.900000	0.141038	0.183481
39.000000	0.141534	0.182985
39.100000	0.142009	0.182510
39.200000	0.142455	0.182064
39.300000	0.142864	0.181655
39.400000	0.143228	0.181291
39.500000	0.143540	0.180979
39.600000	0.143794	0.180725
39.700000	0.143986	0.180533
39.800000	0.144113	0.180406
39.900000	0.144173	0.180346
40.000000	0.144168	0.180351
40.100000	0.144099	0.180420
40.200000	0.143968	0.180551
40.300000	0.143781	0.180738
40.400000	0.143542	0.180977
40.500000	0.143256	0.181263
40.600000	0.142931	0.181588
40.700000	0.142574	0.181945
40.800000	0.142191	0.182328
40.900000	0.141790	0.182729
41.000000	0.141378	0.183141
41.100000	0.140962	0.183557
41.200000	0.140550	0.183969
41.300000	0.140148	0.184371
41.400000	0.139761	0.184758
41.500000	0.139393	0.185126
41.600000	0.139050	0.185469
41.700000	0.138733	0.185786
41.800000	0.138444	0.186075
41.900000	0.138184	0.186335
42.000000	0.137953	0.186566
42.100000	0.137750	0.186769
42.200000	0.137574	0.186945
42.300000	0.137423	0.187096
42.400000	0.137294	0.187225
42.500000	0.137186	0.187333
